tour,code_departement,departement,circonscription,code_nuance,voix
1,77,SEINE-ET-MARNE,4,blancs et nuls,2356.0
1,77,SEINE-ET-MARNE,5,COM,3814.0
1,77,SEINE-ET-MARNE,5,DVD,8310.0
1,77,SEINE-ET-MARNE,5,DVG,0.0
1,77,SEINE-ET-MARNE,5,ECO,1150.0
1,77,SEINE-ET-MARNE,5,EXG,1020.0
1,77,SEINE-ET-MARNE,5,FRN,6125.0
1,77,SEINE-ET-MARNE,5,RADICAUX GAUCHE,0.0
1,77,SEINE-ET-MARNE,5,REG,0.0
1,77,SEINE-ET-MARNE,5,RPR,13122.0
1,77,SEINE-ET-MARNE,5,SOC,13788.0
1,77,SEINE-ET-MARNE,5,UDF,0.0
1,77,SEINE-ET-MARNE,5,UDF-RPR,0.0
1,77,SEINE-ET-MARNE,5,abstentions,14949.0
1,77,SEINE-ET-MARNE,5,blancs et nuls,2129.0
1,77,SEINE-ET-MARNE,6,COM,4785.0
1,77,SEINE-ET-MARNE,6,DVD,7798.0
1,77,SEINE-ET-MARNE,6,DVG,0.0
1,77,SEINE-ET-MARNE,6,ECO,1059.0
1,77,SEINE-ET-MARNE,6,EXG,971.0
1,77,SEINE-ET-MARNE,6,FRN,5944.0
1,77,SEINE-ET-MARNE,6,RADICAUX GAUCHE,0.0
1,77,SEINE-ET-MARNE,6,REG,0.0
1,77,SEINE-ET-MARNE,6,RPR,9494.0
1,77,SEINE-ET-MARNE,6,SOC,13761.0
1,77,SEINE-ET-MARNE,6,UDF,0.0
1,77,SEINE-ET-MARNE,6,UDF-RPR,0.0
1,77,SEINE-ET-MARNE,6,abstentions,14643.0
1,77,SEINE-ET-MARNE,6,blancs et nuls,1837.0
1,77,SEINE-ET-MARNE,7,COM,6057.0
1,77,SEINE-ET-MARNE,7,DVD,7572.0
1,77,SEINE-ET-MARNE,7,DVG,0.0
1,77,SEINE-ET-MARNE,7,ECO,1140.0
1,77,SEINE-ET-MARNE,7,EXG,707.0
1,77,SEINE-ET-MARNE,7,FRN,7155.0
1,77,SEINE-ET-MARNE,7,RADICAUX GAUCHE,0.0
1,77,SEINE-ET-MARNE,7,REG,0.0
1,77,SEINE-ET-MARNE,7,RPR,12927.0
1,77,SEINE-ET-MARNE,7,SOC,15159.0
1,77,SEINE-ET-MARNE,7,UDF,0.0
1,77,SEINE-ET-MARNE,7,UDF-RPR,0.0
1,77,SEINE-ET-MARNE,7,abstentions,19681.0
1,77,SEINE-ET-MARNE,7,blancs et nuls,1620.0
1,77,SEINE-ET-MARNE,8,COM,4177.0
1,77,SEINE-ET-MARNE,8,DVD,7512.0
1,77,SEINE-ET-MARNE,8,DVG,0.0
1,77,SEINE-ET-MARNE,8,ECO,1192.0
1,77,SEINE-ET-MARNE,8,EXG,709.0
1,77,SEINE-ET-MARNE,8,FRN,5499.0
1,77,SEINE-ET-MARNE,8,RADICAUX GAUCHE,0.0
1,77,SEINE-ET-MARNE,8,REG,0.0
1,77,SEINE-ET-MARNE,8,RPR,9594.0
1,77,SEINE-ET-MARNE,8,SOC,15832.0
1,77,SEINE-ET-MARNE,8,UDF,0.0
1,77,SEINE-ET-MARNE,8,UDF-RPR,0.0
1,77,SEINE-ET-MARNE,8,abstentions,14023.0
1,77,SEINE-ET-MARNE,8,blancs et nuls,1500.0
1,77,SEINE-ET-MARNE,9,COM,3598.0
1,77,SEINE-ET-MARNE,9,DVD,8722.0
1,77,SEINE-ET-MARNE,9,DVG,0.0
1,77,SEINE-ET-MARNE,9,ECO,1044.0
1,77,SEINE-ET-MARNE,9,EXG,774.0
1,77,SEINE-ET-MARNE,9,FRN,5906.0
1,77,SEINE-ET-MARNE,9,RADICAUX GAUCHE,0.0
1,77,SEINE-ET-MARNE,9,REG,0.0
1,77,SEINE-ET-MARNE,9,RPR,12117.0
1,77,SEINE-ET-MARNE,9,SOC,17711.0
1,77,SEINE-ET-MARNE,9,UDF,0.0
1,77,SEINE-ET-MARNE,9,UDF-RPR,0.0
1,77,SEINE-ET-MARNE,9,abstentions,15142.0
1,77,SEINE-ET-MARNE,9,blancs et nuls,1810.0
1,78,YVELINES,1,COM,2129.0
1,78,YVELINES,1,DVD,6884.0
1,78,YVELINES,1,DVG,0.0
1,78,YVELINES,1,ECO,1004.0
1,78,YVELINES,1,EXG,548.0
1,78,YVELINES,1,FRN,5253.0
1,78,YVELINES,1,RADICAUX GAUCHE,0.0
1,78,YVELINES,1,REG,0.0
1,78,YVELINES,1,RPR,16764.0
1,78,YVELINES,1,SOC,15439.0
1,78,YVELINES,1,UDF,6688.0
1,78,YVELINES,1,UDF-RPR,0.0
1,78,YVELINES,1,abstentions,14911.0
1,78,YVELINES,1,blancs et nuls,1005.0
1,78,YVELINES,10,COM,2960.0
1,78,YVELINES,10,DVD,8269.0
1,78,YVELINES,10,DVG,0.0
1,78,YVELINES,10,ECO,1416.0
1,78,YVELINES,10,EXG,804.0
1,78,YVELINES,10,FRN,5573.0
1,78,YVELINES,10,RADICAUX GAUCHE,0.0
1,78,YVELINES,10,REG,0.0
1,78,YVELINES,10,RPR,16114.0
1,78,YVELINES,10,SOC,20169.0
1,78,YVELINES,10,UDF,5151.0
1,78,YVELINES,10,UDF-RPR,0.0
1,78,YVELINES,10,abstentions,14672.0
1,78,YVELINES,10,blancs et nuls,1738.0
1,78,YVELINES,11,COM,4570.0
1,78,YVELINES,11,DVD,3637.0
1,78,YVELINES,11,DVG,0.0
1,78,YVELINES,11,ECO,875.0
1,78,YVELINES,11,EXG,576.0
1,78,YVELINES,11,FRN,3322.0
1,78,YVELINES,11,RADICAUX GAUCHE,0.0
1,78,YVELINES,11,REG,0.0
1,78,YVELINES,11,RPR,7765.0
1,78,YVELINES,11,SOC,12638.0
1,78,YVELINES,11,UDF,3516.0
1,78,YVELINES,11,UDF-RPR,0.0
1,78,YVELINES,11,abstentions,13465.0
1,78,YVELINES,11,blancs et nuls,1045.0
1,78,YVELINES,12,COM,3145.0
1,78,YVELINES,12,DVD,4194.0
1,78,YVELINES,12,DVG,0.0
1,78,YVELINES,12,ECO,847.0
1,78,YVELINES,12,EXG,547.0
1,78,YVELINES,12,FRN,4226.0
1,78,YVELINES,12,RADICAUX GAUCHE,0.0
1,78,YVELINES,12,REG,0.0
1,78,YVELINES,12,RPR,11518.0
1,78,YVELINES,12,SOC,14369.0
1,78,YVELINES,12,UDF,3051.0
1,78,YVELINES,12,UDF-RPR,0.0
1,78,YVELINES,12,abstentions,13124.0
1,78,YVELINES,12,blancs et nuls,1136.0
1,78,YVELINES,2,COM,2371.0
1,78,YVELINES,2,DVD,5943.0
1,78,YVELINES,2,DVG,0.0
1,78,YVELINES,2,ECO,1068.0
1,78,YVELINES,2,EXG,516.0
1,78,YVELINES,2,FRN,4719.0
1,78,YVELINES,2,RADICAUX GAUCHE,0.0
1,78,YVELINES,2,REG,0.0
1,78,YVELINES,2,RPR,16164.0
1,78,YVELINES,2,SOC,15634.0
1,78,YVELINES,2,UDF,5164.0
1,78,YVELINES,2,UDF-RPR,0.0
1,78,YVELINES,2,abstentions,12729.0
1,78,YVELINES,2,blancs et nuls,1095.0
1,78,YVELINES,3,COM,1342.0
1,78,YVELINES,3,DVD,5614.0
1,78,YVELINES,3,DVG,0.0
1,78,YVELINES,3,ECO,733.0
1,78,YVELINES,3,EXG,349.0
1,78,YVELINES,3,FRN,4201.0
1,78,YVELINES,3,RADICAUX GAUCHE,0.0
1,78,YVELINES,3,REG,0.0
1,78,YVELINES,3,RPR,17074.0
1,78,YVELINES,3,SOC,12991.0
1,78,YVELINES,3,UDF,5429.0
1,78,YVELINES,3,UDF-RPR,0.0
1,78,YVELINES,3,abstentions,13460.0
1,78,YVELINES,3,blancs et nuls,707.0
1,78,YVELINES,4,COM,3453.0
1,78,YVELINES,4,DVD,5193.0
1,78,YVELINES,4,DVG,0.0
1,78,YVELINES,4,ECO,1047.0
1,78,YVELINES,4,EXG,402.0
1,78,YVELINES,4,FRN,5046.0
1,78,YVELINES,4,RADICAUX GAUCHE,0.0
1,78,YVELINES,4,REG,0.0
1,78,YVELINES,4,RPR,15744.0
1,78,YVELINES,4,SOC,14923.0
1,78,YVELINES,4,UDF,4900.0
1,78,YVELINES,4,UDF-RPR,0.0
1,78,YVELINES,4,abstentions,15388.0
1,78,YVELINES,4,blancs et nuls,1041.0
1,78,YVELINES,5,COM,3491.0
1,78,YVELINES,5,DVD,4920.0
1,78,YVELINES,5,DVG,0.0
1,78,YVELINES,5,ECO,899.0
1,78,YVELINES,5,EXG,611.0
1,78,YVELINES,5,FRN,5563.0
1,78,YVELINES,5,RADICAUX GAUCHE,0.0
1,78,YVELINES,5,REG,0.0
1,78,YVELINES,5,RPR,14746.0
1,78,YVELINES,5,SOC,13101.0
1,78,YVELINES,5,UDF,4921.0
1,78,YVELINES,5,UDF-RPR,0.0
1,78,YVELINES,5,abstentions,14077.0
1,78,YVELINES,5,blancs et nuls,1075.0
1,78,YVELINES,6,COM,2166.0
1,78,YVELINES,6,DVD,3440.0
1,78,YVELINES,6,DVG,0.0
1,78,YVELINES,6,ECO,707.0
1,78,YVELINES,6,EXG,411.0
1,78,YVELINES,6,FRN,3534.0
1,78,YVELINES,6,RADICAUX GAUCHE,0.0
1,78,YVELINES,6,REG,0.0
1,78,YVELINES,6,RPR,16436.0
1,78,YVELINES,6,SOC,11198.0
1,78,YVELINES,6,UDF,2277.0
1,78,YVELINES,6,UDF-RPR,0.0
1,78,YVELINES,6,abstentions,13146.0
1,78,YVELINES,6,blancs et nuls,774.0
1,78,YVELINES,7,COM,2748.0
1,78,YVELINES,7,DVD,4149.0
1,78,YVELINES,7,DVG,0.0
1,78,YVELINES,7,ECO,975.0
1,78,YVELINES,7,EXG,693.0
1,78,YVELINES,7,FRN,4921.0
1,78,YVELINES,7,RADICAUX GAUCHE,0.0
1,78,YVELINES,7,REG,0.0
1,78,YVELINES,7,RPR,11292.0
1,78,YVELINES,7,SOC,16326.0
1,78,YVELINES,7,UDF,3175.0
1,78,YVELINES,7,UDF-RPR,0.0
1,78,YVELINES,7,abstentions,14064.0
1,78,YVELINES,7,blancs et nuls,1375.0
1,78,YVELINES,8,COM,4142.0
1,78,YVELINES,8,DVD,3222.0
1,78,YVELINES,8,DVG,0.0
1,78,YVELINES,8,ECO,929.0
1,78,YVELINES,8,EXG,896.0
1,78,YVELINES,8,FRN,6033.0
1,78,YVELINES,8,RADICAUX GAUCHE,0.0
1,78,YVELINES,8,REG,0.0
1,78,YVELINES,8,RPR,8736.0
1,78,YVELINES,8,SOC,13519.0
1,78,YVELINES,8,UDF,2799.0
1,78,YVELINES,8,UDF-RPR,0.0
1,78,YVELINES,8,abstentions,14153.0
1,78,YVELINES,8,blancs et nuls,1449.0
1,78,YVELINES,9,COM,3732.0
1,78,YVELINES,9,DVD,4809.0
1,78,YVELINES,9,DVG,0.0
1,78,YVELINES,9,ECO,1207.0
1,78,YVELINES,9,EXG,1113.0
1,78,YVELINES,9,FRN,6714.0
1,78,YVELINES,9,RADICAUX GAUCHE,0.0
1,78,YVELINES,9,REG,0.0
1,78,YVELINES,9,RPR,13911.0
1,78,YVELINES,9,SOC,16076.0
1,78,YVELINES,9,UDF,3677.0
1,78,YVELINES,9,UDF-RPR,0.0
1,78,YVELINES,9,abstentions,14512.0
1,78,YVELINES,9,blancs et nuls,1855.0
1,79,DEUX-SEVRES,1,COM,2288.0
1,79,DEUX-SEVRES,1,DVD,0.0
1,79,DEUX-SEVRES,1,DVG,0.0
1,79,DEUX-SEVRES,1,ECO,0.0
1,79,DEUX-SEVRES,1,EXG,738.0
1,79,DEUX-SEVRES,1,FRN,1661.0
1,79,DEUX-SEVRES,1,RADICAUX GAUCHE,0.0
1,79,DEUX-SEVRES,1,REG,0.0
1,79,DEUX-SEVRES,1,RPR,0.0
1,79,DEUX-SEVRES,1,SOC,18394.0
1,79,DEUX-SEVRES,1,UDF,0.0
1,79,DEUX-SEVRES,1,UDF-RPR,17461.0
1,79,DEUX-SEVRES,1,abstentions,12807.0
1,79,DEUX-SEVRES,1,blancs et nuls,1806.0
1,79,DEUX-SEVRES,2,COM,2835.0
1,79,DEUX-SEVRES,2,DVD,0.0
1,79,DEUX-SEVRES,2,DVG,0.0
1,79,DEUX-SEVRES,2,ECO,0.0
1,79,DEUX-SEVRES,2,EXG,1019.0
1,79,DEUX-SEVRES,2,FRN,2256.0
1,79,DEUX-SEVRES,2,RADICAUX GAUCHE,0.0
1,79,DEUX-SEVRES,2,REG,0.0
1,79,DEUX-SEVRES,2,RPR,0.0
1,79,DEUX-SEVRES,2,SOC,19850.0
1,79,DEUX-SEVRES,2,UDF,0.0
1,79,DEUX-SEVRES,2,UDF-RPR,22662.0
1,79,DEUX-SEVRES,2,abstentions,15321.0
1,79,DEUX-SEVRES,2,blancs et nuls,3086.0
1,79,DEUX-SEVRES,3,COM,1440.0
1,79,DEUX-SEVRES,3,DVD,0.0
1,79,DEUX-SEVRES,3,DVG,0.0
1,79,DEUX-SEVRES,3,ECO,0.0
1,79,DEUX-SEVRES,3,EXG,761.0
1,79,DEUX-SEVRES,3,FRN,1908.0
1,79,DEUX-SEVRES,3,RADICAUX GAUCHE,0.0
1,79,DEUX-SEVRES,3,REG,0.0
1,79,DEUX-SEVRES,3,RPR,0.0
1,79,DEUX-SEVRES,3,SOC,16036.0
1,79,DEUX-SEVRES,3,UDF,0.0
1,79,DEUX-SEVRES,3,UDF-RPR,26564.0
1,79,DEUX-SEVRES,3,abstentions,11185.0
1,79,DEUX-SEVRES,3,blancs et nuls,3360.0
1,79,DEUX-SEVRES,4,COM,1457.0
1,79,DEUX-SEVRES,4,DVD,0.0
1,79,DEUX-SEVRES,4,DVG,0.0
1,79,DEUX-SEVRES,4,ECO,0.0
1,79,DEUX-SEVRES,4,EXG,686.0
1,79,DEUX-SEVRES,4,FRN,2015.0
1,79,DEUX-SEVRES,4,RADICAUX GAUCHE,0.0
1,79,DEUX-SEVRES,4,REG,0.0
1,79,DEUX-SEVRES,4,RPR,0.0
1,79,DEUX-SEVRES,4,SOC,15064.0
1,79,DEUX-SEVRES,4,UDF,0.0
1,79,DEUX-SEVRES,4,UDF-RPR,30761.0
1,79,DEUX-SEVRES,4,abstentions,11723.0
1,79,DEUX-SEVRES,4,blancs et nuls,3003.0
1,80,SOMME,1,COM,8498.0
1,80,SOMME,1,DVD,2387.0
1,80,SOMME,1,DVG,0.0
1,80,SOMME,1,ECO,0.0
1,80,SOMME,1,EXG,1291.0
1,80,SOMME,1,FRN,4895.0
1,80,SOMME,1,RADICAUX GAUCHE,0.0
1,80,SOMME,1,REG,0.0
1,80,SOMME,1,RPR,0.0
1,80,SOMME,1,SOC,12533.0
1,80,SOMME,1,UDF,0.0
1,80,SOMME,1,UDF-RPR,11695.0
1,80,SOMME,1,abstentions,13162.0
1,80,SOMME,1,blancs et nuls,2537.0
1,80,SOMME,2,COM,5078.0
1,80,SOMME,2,DVD,3967.0
1,80,SOMME,2,DVG,0.0
1,80,SOMME,2,ECO,0.0
1,80,SOMME,2,EXG,1011.0
1,80,SOMME,2,FRN,4600.0
1,80,SOMME,2,RADICAUX GAUCHE,0.0
1,80,SOMME,2,REG,0.0
1,80,SOMME,2,RPR,0.0
1,80,SOMME,2,SOC,14245.0
1,80,SOMME,2,UDF,0.0
1,80,SOMME,2,UDF-RPR,17028.0
1,80,SOMME,2,abstentions,12727.0
1,80,SOMME,2,blancs et nuls,2035.0
1,80,SOMME,3,COM,10392.0
1,80,SOMME,3,DVD,3702.0
1,80,SOMME,3,DVG,0.0
1,80,SOMME,3,ECO,0.0
1,80,SOMME,3,EXG,1456.0
1,80,SOMME,3,FRN,3048.0
1,80,SOMME,3,RADICAUX GAUCHE,0.0
1,80,SOMME,3,REG,0.0
1,80,SOMME,3,RPR,0.0
1,80,SOMME,3,SOC,14193.0
1,80,SOMME,3,UDF,0.0
1,80,SOMME,3,UDF-RPR,17603.0
1,80,SOMME,3,abstentions,8957.0
1,80,SOMME,3,blancs et nuls,4630.0
1,80,SOMME,4,COM,7136.0
1,80,SOMME,4,DVD,2945.0
1,80,SOMME,4,DVG,0.0
1,80,SOMME,4,ECO,0.0
1,80,SOMME,4,EXG,1598.0
1,80,SOMME,4,FRN,3534.0
1,80,SOMME,4,RADICAUX GAUCHE,0.0
1,80,SOMME,4,REG,0.0
1,80,SOMME,4,RPR,0.0
1,80,SOMME,4,SOC,16817.0
1,80,SOMME,4,UDF,0.0
1,80,SOMME,4,UDF-RPR,20421.0
1,80,SOMME,4,abstentions,11288.0
1,80,SOMME,4,blancs et nuls,4459.0
1,80,SOMME,5,COM,6058.0
1,80,SOMME,5,DVD,1834.0
1,80,SOMME,5,DVG,0.0
1,80,SOMME,5,ECO,0.0
1,80,SOMME,5,EXG,1347.0
1,80,SOMME,5,FRN,3327.0
1,80,SOMME,5,RADICAUX GAUCHE,0.0
1,80,SOMME,5,REG,0.0
1,80,SOMME,5,RPR,0.0
1,80,SOMME,5,SOC,13426.0
1,80,SOMME,5,UDF,0.0
1,80,SOMME,5,UDF-RPR,24099.0
1,80,SOMME,5,abstentions,9484.0
1,80,SOMME,5,blancs et nuls,2721.0
1,80,SOMME,6,COM,5438.0
1,80,SOMME,6,DVD,6350.0
1,80,SOMME,6,DVG,0.0
1,80,SOMME,6,ECO,0.0
1,80,SOMME,6,EXG,1517.0
1,80,SOMME,6,FRN,4423.0
1,80,SOMME,6,RADICAUX GAUCHE,0.0
1,80,SOMME,6,REG,0.0
1,80,SOMME,6,RPR,0.0
1,80,SOMME,6,SOC,18509.0
1,80,SOMME,6,UDF,0.0
1,80,SOMME,6,UDF-RPR,17085.0
1,80,SOMME,6,abstentions,11036.0
1,80,SOMME,6,blancs et nuls,3188.0
1,81,TARN,1,COM,6450.0
1,81,TARN,1,DVD,0.0
1,81,TARN,1,DVG,0.0
1,81,TARN,1,ECO,0.0
1,81,TARN,1,EXG,417.0
1,81,TARN,1,FRN,2944.0
1,81,TARN,1,RADICAUX GAUCHE,0.0
1,81,TARN,1,REG,0.0
1,81,TARN,1,RPR,8658.0
1,81,TARN,1,SOC,20403.0
1,81,TARN,1,UDF,6614.0
1,81,TARN,1,UDF-RPR,0.0
1,81,TARN,1,abstentions,9426.0
1,81,TARN,1,blancs et nuls,2646.0
1,81,TARN,2,COM,4139.0
1,81,TARN,2,DVD,0.0
1,81,TARN,2,DVG,0.0
1,81,TARN,2,ECO,0.0
1,81,TARN,2,EXG,452.0
1,81,TARN,2,FRN,6182.0
1,81,TARN,2,RADICAUX GAUCHE,0.0
1,81,TARN,2,REG,0.0
1,81,TARN,2,RPR,13435.0
1,81,TARN,2,SOC,21006.0
1,81,TARN,2,UDF,9794.0
1,81,TARN,2,UDF-RPR,0.0
1,81,TARN,2,abstentions,11236.0
1,81,TARN,2,blancs et nuls,3112.0
1,81,TARN,3,COM,2730.0
1,81,TARN,3,DVD,0.0
1,81,TARN,3,DVG,0.0
1,81,TARN,3,ECO,0.0
1,81,TARN,3,EXG,390.0
1,81,TARN,3,FRN,5287.0
1,81,TARN,3,RADICAUX GAUCHE,0.0
1,81,TARN,3,REG,0.0
1,81,TARN,3,RPR,16501.0
1,81,TARN,3,SOC,16683.0
1,81,TARN,3,UDF,5407.0
1,81,TARN,3,UDF-RPR,0.0
1,81,TARN,3,abstentions,8562.0
1,81,TARN,3,blancs et nuls,2631.0
1,81,TARN,4,COM,4097.0
1,81,TARN,4,DVD,0.0
1,81,TARN,4,DVG,0.0
1,81,TARN,4,ECO,0.0
1,81,TARN,4,EXG,446.0
1,81,TARN,4,FRN,6145.0
1,81,TARN,4,RADICAUX GAUCHE,0.0
1,81,TARN,4,REG,0.0
1,81,TARN,4,RPR,14675.0
1,81,TARN,4,SOC,22087.0
1,81,TARN,4,UDF,8142.0
1,81,TARN,4,UDF-RPR,0.0
1,81,TARN,4,abstentions,9315.0
1,81,TARN,4,blancs et nuls,2776.0
1,82,TARN-ET-GARONNE,1,COM,2930.0
1,82,TARN-ET-GARONNE,1,DVD,342.0
1,82,TARN-ET-GARONNE,1,DVG,18251.0
1,82,TARN-ET-GARONNE,1,ECO,0.0
1,82,TARN-ET-GARONNE,1,EXG,252.0
1,82,TARN-ET-GARONNE,1,FRN,4321.0
1,82,TARN-ET-GARONNE,1,RADICAUX GAUCHE,6246.0
1,82,TARN-ET-GARONNE,1,REG,0.0
1,82,TARN-ET-GARONNE,1,RPR,0.0
1,82,TARN-ET-GARONNE,1,SOC,0.0
1,82,TARN-ET-GARONNE,1,UDF,0.0
1,82,TARN-ET-GARONNE,1,UDF-RPR,24667.0
1,82,TARN-ET-GARONNE,1,abstentions,11289.0
1,82,TARN-ET-GARONNE,1,blancs et nuls,2668.0
1,82,TARN-ET-GARONNE,2,COM,4320.0
1,82,TARN-ET-GARONNE,2,DVD,376.0
1,82,TARN-ET-GARONNE,2,DVG,14893.0
1,82,TARN-ET-GARONNE,2,ECO,0.0
1,82,TARN-ET-GARONNE,2,EXG,280.0
1,82,TARN-ET-GARONNE,2,FRN,4448.0
1,82,TARN-ET-GARONNE,2,RADICAUX GAUCHE,12630.0
1,82,TARN-ET-GARONNE,2,REG,0.0
1,82,TARN-ET-GARONNE,2,RPR,0.0
1,82,TARN-ET-GARONNE,2,SOC,0.0
1,82,TARN-ET-GARONNE,2,UDF,0.0
1,82,TARN-ET-GARONNE,2,UDF-RPR,20417.0
1,82,TARN-ET-GARONNE,2,abstentions,12170.0
1,82,TARN-ET-GARONNE,2,blancs et nuls,3097.0
1,83,VAR,1,COM,3663.0
1,83,VAR,1,DVD,343.0
1,83,VAR,1,DVG,391.0
1,83,VAR,1,ECO,0.0
1,83,VAR,1,EXG,147.0
1,83,VAR,1,FRN,8454.0
1,83,VAR,1,RADICAUX GAUCHE,0.0
1,83,VAR,1,REG,0.0
1,83,VAR,1,RPR,5135.0
1,83,VAR,1,SOC,9364.0
1,83,VAR,1,UDF,14827.0
1,83,VAR,1,UDF-RPR,0.0
1,83,VAR,1,abstentions,15543.0
1,83,VAR,1,blancs et nuls,1007.0
1,83,VAR,2,COM,4575.0
1,83,VAR,2,DVD,476.0
1,83,VAR,2,DVG,458.0
1,83,VAR,2,ECO,0.0
1,83,VAR,2,EXG,180.0
1,83,VAR,2,FRN,7944.0
1,83,VAR,2,RADICAUX GAUCHE,0.0
1,83,VAR,2,REG,0.0
1,83,VAR,2,RPR,4672.0
1,83,VAR,2,SOC,10148.0
1,83,VAR,2,UDF,13922.0
1,83,VAR,2,UDF-RPR,0.0
1,83,VAR,2,abstentions,14968.0
1,83,VAR,2,blancs et nuls,1094.0
1,83,VAR,3,COM,5948.0
1,83,VAR,3,DVD,523.0
1,83,VAR,3,DVG,869.0
1,83,VAR,3,ECO,0.0
1,83,VAR,3,EXG,250.0
1,83,VAR,3,FRN,11221.0
1,83,VAR,3,RADICAUX GAUCHE,0.0
1,83,VAR,3,REG,0.0
1,83,VAR,3,RPR,7797.0
1,83,VAR,3,SOC,14286.0
1,83,VAR,3,UDF,20610.0
1,83,VAR,3,UDF-RPR,0.0
1,83,VAR,3,abstentions,16199.0
1,83,VAR,3,blancs et nuls,2226.0
1,83,VAR,4,COM,4697.0
1,83,VAR,4,DVD,480.0
1,83,VAR,4,DVG,1933.0
1,83,VAR,4,ECO,0.0
1,83,VAR,4,EXG,206.0
1,83,VAR,4,FRN,9453.0
1,83,VAR,4,RADICAUX GAUCHE,0.0
1,83,VAR,4,REG,0.0
1,83,VAR,4,RPR,9005.0
1,83,VAR,4,SOC,17162.0
1,83,VAR,4,UDF,22162.0
1,83,VAR,4,UDF-RPR,0.0
1,83,VAR,4,abstentions,13799.0
1,83,VAR,4,blancs et nuls,2307.0
1,83,VAR,5,COM,3221.0
1,83,VAR,5,DVD,415.0
1,83,VAR,5,DVG,642.0
1,83,VAR,5,ECO,0.0
1,83,VAR,5,EXG,153.0
1,83,VAR,5,FRN,9280.0
1,83,VAR,5,RADICAUX GAUCHE,0.0
1,83,VAR,5,REG,0.0
1,83,VAR,5,RPR,5468.0
1,83,VAR,5,SOC,12480.0
1,83,VAR,5,UDF,21813.0
1,83,VAR,5,UDF-RPR,0.0
1,83,VAR,5,abstentions,14848.0
1,83,VAR,5,blancs et nuls,1721.0
1,83,VAR,6,COM,10126.0
1,83,VAR,6,DVD,632.0
1,83,VAR,6,DVG,1738.0
1,83,VAR,6,ECO,0.0
1,83,VAR,6,EXG,316.0
1,83,VAR,6,FRN,11815.0
1,83,VAR,6,RADICAUX GAUCHE,0.0
1,83,VAR,6,REG,0.0
1,83,VAR,6,RPR,8201.0
1,83,VAR,6,SOC,20029.0
1,83,VAR,6,UDF,22376.0
1,83,VAR,6,UDF-RPR,0.0
1,83,VAR,6,abstentions,15206.0
1,83,VAR,6,blancs et nuls,2950.0
1,83,VAR,7,COM,9535.0
1,83,VAR,7,DVD,665.0
1,83,VAR,7,DVG,843.0
1,83,VAR,7,ECO,0.0
1,83,VAR,7,EXG,316.0
1,83,VAR,7,FRN,11180.0
1,83,VAR,7,RADICAUX GAUCHE,0.0
1,83,VAR,7,REG,0.0
1,83,VAR,7,RPR,8096.0
1,83,VAR,7,SOC,14334.0
1,83,VAR,7,UDF,20151.0
1,83,VAR,7,UDF-RPR,0.0
1,83,VAR,7,abstentions,20453.0
1,83,VAR,7,blancs et nuls,2016.0
1,84,VAUCLUSE,1,COM,4585.0
1,84,VAUCLUSE,1,DVD,2405.0
1,84,VAUCLUSE,1,DVG,0.0
1,84,VAUCLUSE,1,ECO,1274.0
1,84,VAUCLUSE,1,EXG,217.0
1,84,VAUCLUSE,1,FRN,10170.0
1,84,VAUCLUSE,1,RADICAUX GAUCHE,430.0
1,84,VAUCLUSE,1,REG,0.0
1,84,VAUCLUSE,1,RPR,0.0
1,84,VAUCLUSE,1,SOC,16158.0
1,84,VAUCLUSE,1,UDF,0.0
1,84,VAUCLUSE,1,UDF-RPR,16318.0
1,84,VAUCLUSE,1,abstentions,11958.0
1,84,VAUCLUSE,1,blancs et nuls,2280.0
1,84,VAUCLUSE,2,COM,6708.0
1,84,VAUCLUSE,2,DVD,3514.0
1,84,VAUCLUSE,2,DVG,0.0
1,84,VAUCLUSE,2,ECO,1569.0
1,84,VAUCLUSE,2,EXG,273.0
1,84,VAUCLUSE,2,FRN,12477.0
1,84,VAUCLUSE,2,RADICAUX GAUCHE,529.0
1,84,VAUCLUSE,2,REG,0.0
1,84,VAUCLUSE,2,RPR,0.0
1,84,VAUCLUSE,2,SOC,21783.0
1,84,VAUCLUSE,2,UDF,0.0
1,84,VAUCLUSE,2,UDF-RPR,21658.0
1,84,VAUCLUSE,2,abstentions,15255.0
1,84,VAUCLUSE,2,blancs et nuls,3794.0
1,84,VAUCLUSE,3,COM,7083.0
1,84,VAUCLUSE,3,DVD,2240.0
1,84,VAUCLUSE,3,DVG,0.0
1,84,VAUCLUSE,3,ECO,1198.0
1,84,VAUCLUSE,3,EXG,229.0
1,84,VAUCLUSE,3,FRN,10080.0
1,84,VAUCLUSE,3,RADICAUX GAUCHE,372.0
1,84,VAUCLUSE,3,REG,0.0
1,84,VAUCLUSE,3,RPR,0.0
1,84,VAUCLUSE,3,SOC,15479.0
1,84,VAUCLUSE,3,UDF,0.0
1,84,VAUCLUSE,3,UDF-RPR,20328.0
1,84,VAUCLUSE,3,abstentions,13472.0
1,84,VAUCLUSE,3,blancs et nuls,2949.0
1,84,VAUCLUSE,4,COM,6431.0
1,84,VAUCLUSE,4,DVD,2377.0
1,84,VAUCLUSE,4,DVG,0.0
1,84,VAUCLUSE,4,ECO,1124.0
1,84,VAUCLUSE,4,EXG,207.0
1,84,VAUCLUSE,4,FRN,8818.0
1,84,VAUCLUSE,4,RADICAUX GAUCHE,337.0
