tour,code_departement,departement,code_nuance,nuance,voix
1,64,PYRENEES ATLANTIQUES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,41639.0
1,64,PYRENEES ATLANTIQUES,VEC,VERTS ECOLOGIE,8415.0
1,64,PYRENEES ATLANTIQUES,abstentions,abstentions,126189.0
1,64,PYRENEES ATLANTIQUES,blancs_nuls,blancs_nuls,16331.0
1,65,HAUTES PYRENEES,COM,COMMUNISTE,14526.0
1,65,HAUTES PYRENEES,DIV,DIVERS,3588.0
1,65,HAUTES PYRENEES,DVD,DIVERS DROITE,1351.0
1,65,HAUTES PYRENEES,EXG,EXTREME GAUCHE,1152.0
1,65,HAUTES PYRENEES,FRN,FRONT NATIONAL,8281.0
1,65,HAUTES PYRENEES,GEC,GENERATION ECOLOGIE,4454.0
1,65,HAUTES PYRENEES,RDG,RADICAL DE GAUCHE,9642.0
1,65,HAUTES PYRENEES,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,4489.0
1,65,HAUTES PYRENEES,SOC,SOCIALISTE,19843.0
1,65,HAUTES PYRENEES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,43620.0
1,65,HAUTES PYRENEES,VEC,VERTS ECOLOGIE,2003.0
1,65,HAUTES PYRENEES,abstentions,abstentions,52201.0
1,65,HAUTES PYRENEES,blancs_nuls,blancs_nuls,7907.0
1,66,PYRENEES ORIENTALES,COM,COMMUNISTE,19335.0
1,66,PYRENEES ORIENTALES,DIV,DIVERS,4579.0
1,66,PYRENEES ORIENTALES,DVD,DIVERS DROITE,5031.0
1,66,PYRENEES ORIENTALES,EXD,EXTREME DROITE,123.0
1,66,PYRENEES ORIENTALES,EXG,EXTREME GAUCHE,1969.0
1,66,PYRENEES ORIENTALES,FRN,FRONT NATIONAL,30552.0
1,66,PYRENEES ORIENTALES,GEC,GENERATION ECOLOGIE,4723.0
1,66,PYRENEES ORIENTALES,MAJ,MAJORITE PRESIDENTIELLE,1136.0
1,66,PYRENEES ORIENTALES,REG,REGIONALISTE,2664.0
1,66,PYRENEES ORIENTALES,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,32712.0
1,66,PYRENEES ORIENTALES,SOC,SOCIALISTE,30368.0
1,66,PYRENEES ORIENTALES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,27590.0
1,66,PYRENEES ORIENTALES,VEC,VERTS ECOLOGIE,5860.0
1,66,PYRENEES ORIENTALES,abstentions,abstentions,88093.0
1,66,PYRENEES ORIENTALES,blancs_nuls,blancs_nuls,10351.0
1,67,BAS RHIN,COM,COMMUNISTE,8939.0
1,67,BAS RHIN,DIV,DIVERS,16405.0
1,67,BAS RHIN,DVD,DIVERS DROITE,1681.0
1,67,BAS RHIN,EXD,EXTREME DROITE,134.0
1,67,BAS RHIN,EXG,EXTREME GAUCHE,2564.0
1,67,BAS RHIN,FRN,FRONT NATIONAL,59552.0
1,67,BAS RHIN,GEC,GENERATION ECOLOGIE,20145.0
1,67,BAS RHIN,MAJ,MAJORITE PRESIDENTIELLE,21062.0
1,67,BAS RHIN,REG,REGIONALISTE,14100.0
1,67,BAS RHIN,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,78878.0
1,67,BAS RHIN,SOC,SOCIALISTE,39780.0
1,67,BAS RHIN,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,109397.0
1,67,BAS RHIN,VEC,VERTS ECOLOGIE,30036.0
1,67,BAS RHIN,abstentions,abstentions,215741.0
1,67,BAS RHIN,blancs_nuls,blancs_nuls,22512.0
1,68,HAUT RHIN,COM,COMMUNISTE,6614.0
1,68,HAUT RHIN,DIV,DIVERS,5728.0
1,68,HAUT RHIN,DVD,DIVERS DROITE,12590.0
1,68,HAUT RHIN,EXD,EXTREME DROITE,1116.0
1,68,HAUT RHIN,EXG,EXTREME GAUCHE,5279.0
1,68,HAUT RHIN,FRN,FRONT NATIONAL,42417.0
1,68,HAUT RHIN,GEC,GENERATION ECOLOGIE,11205.0
1,68,HAUT RHIN,MAJ,MAJORITE PRESIDENTIELLE,3580.0
1,68,HAUT RHIN,REG,REGIONALISTE,3065.0
1,68,HAUT RHIN,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,79872.0
1,68,HAUT RHIN,SOC,SOCIALISTE,39574.0
1,68,HAUT RHIN,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,53056.0
1,68,HAUT RHIN,VEC,VERTS ECOLOGIE,27268.0
1,68,HAUT RHIN,abstentions,abstentions,142260.0
1,68,HAUT RHIN,blancs_nuls,blancs_nuls,17201.0
1,69,RHONE,COM,COMMUNISTE,41153.0
1,69,RHONE,DIV,DIVERS,17755.0
1,69,RHONE,DVD,DIVERS DROITE,33587.0
1,69,RHONE,EXD,EXTREME DROITE,298.0
1,69,RHONE,EXG,EXTREME GAUCHE,10441.0
1,69,RHONE,FRN,FRONT NATIONAL,100435.0
1,69,RHONE,GEC,GENERATION ECOLOGIE,26877.0
1,69,RHONE,MAJ,MAJORITE PRESIDENTIELLE,11507.0
1,69,RHONE,RDG,RADICAL DE GAUCHE,7785.0
1,69,RHONE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,94160.0
1,69,RHONE,SOC,SOCIALISTE,74206.0
1,69,RHONE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,137282.0
1,69,RHONE,VEC,VERTS ECOLOGIE,26868.0
1,69,RHONE,abstentions,abstentions,289245.0
1,69,RHONE,blancs_nuls,blancs_nuls,25476.0
1,70,HAUTE SAONE,COM,COMMUNISTE,7231.0
1,70,HAUTE SAONE,DIV,DIVERS,4267.0
1,70,HAUTE SAONE,EXD,EXTREME DROITE,474.0
1,70,HAUTE SAONE,EXG,EXTREME GAUCHE,2117.0
1,70,HAUTE SAONE,FRN,FRONT NATIONAL,14324.0
1,70,HAUTE SAONE,GEC,GENERATION ECOLOGIE,4858.0
1,70,HAUTE SAONE,MAJ,MAJORITE PRESIDENTIELLE,8016.0
1,70,HAUTE SAONE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,38381.0
1,70,HAUTE SAONE,SOC,SOCIALISTE,18393.0
1,70,HAUTE SAONE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,13142.0
1,70,HAUTE SAONE,VEC,VERTS ECOLOGIE,2407.0
1,70,HAUTE SAONE,abstentions,abstentions,45493.0
1,70,HAUTE SAONE,blancs_nuls,blancs_nuls,9158.0
1,71,SAONE ET LOIRE ,COM,COMMUNISTE,19906.0
1,71,SAONE ET LOIRE ,DIV,DIVERS,7654.0
1,71,SAONE ET LOIRE ,DVD,DIVERS DROITE,7650.0
1,71,SAONE ET LOIRE ,EXG,EXTREME GAUCHE,2330.0
1,71,SAONE ET LOIRE ,FRN,FRONT NATIONAL,25490.0
1,71,SAONE ET LOIRE ,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,56765.0
1,71,SAONE ET LOIRE ,SOC,SOCIALISTE,51760.0
1,71,SAONE ET LOIRE ,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,65909.0
1,71,SAONE ET LOIRE ,VEC,VERTS ECOLOGIE,14558.0
1,71,SAONE ET LOIRE ,abstentions,abstentions,128070.0
1,71,SAONE ET LOIRE ,blancs_nuls,blancs_nuls,17097.0
1,72,SARTHE,COM,COMMUNISTE,17014.0
1,72,SARTHE,DIV,DIVERS,9309.0
1,72,SARTHE,DVD,DIVERS DROITE,16631.0
1,72,SARTHE,EXG,EXTREME GAUCHE,14943.0
1,72,SARTHE,FRN,FRONT NATIONAL,19372.0
1,72,SARTHE,GEC,GENERATION ECOLOGIE,10776.0
1,72,SARTHE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,66993.0
1,72,SARTHE,SOC,SOCIALISTE,44965.0
1,72,SARTHE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,35893.0
1,72,SARTHE,VEC,VERTS ECOLOGIE,5824.0
1,72,SARTHE,abstentions,abstentions,113346.0
1,72,SARTHE,blancs_nuls,blancs_nuls,19083.0
1,73,SAVOIE,COM,COMMUNISTE,13143.0
1,73,SAVOIE,DIV,DIVERS,3949.0
1,73,SAVOIE,DVD,DIVERS DROITE,5865.0
1,73,SAVOIE,EXD,EXTREME DROITE,483.0
1,73,SAVOIE,EXG,EXTREME GAUCHE,1691.0
1,73,SAVOIE,FRN,FRONT NATIONAL,18247.0
1,73,SAVOIE,GEC,GENERATION ECOLOGIE,4733.0
1,73,SAVOIE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,51987.0
1,73,SAVOIE,SOC,SOCIALISTE,29219.0
1,73,SAVOIE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,17169.0
1,73,SAVOIE,VEC,VERTS ECOLOGIE,8001.0
1,73,SAVOIE,abstentions,abstentions,80414.0
1,73,SAVOIE,blancs_nuls,blancs_nuls,7501.0
1,74,HAUTE SAVOIE,COM,COMMUNISTE,9837.0
1,74,HAUTE SAVOIE,DIV,DIVERS,1648.0
1,74,HAUTE SAVOIE,DVD,DIVERS DROITE,16780.0
1,74,HAUTE SAVOIE,EXG,EXTREME GAUCHE,1088.0
1,74,HAUTE SAVOIE,FRN,FRONT NATIONAL,34336.0
1,74,HAUTE SAVOIE,GEC,GENERATION ECOLOGIE,11568.0
1,74,HAUTE SAVOIE,MAJ,MAJORITE PRESIDENTIELLE,12868.0
1,74,HAUTE SAVOIE,REG,REGIONALISTE,1206.0
1,74,HAUTE SAVOIE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,39245.0
1,74,HAUTE SAVOIE,SOC,SOCIALISTE,23743.0
1,74,HAUTE SAVOIE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,62582.0
1,74,HAUTE SAVOIE,VEC,VERTS ECOLOGIE,17325.0
1,74,HAUTE SAVOIE,abstentions,abstentions,124237.0
1,74,HAUTE SAVOIE,blancs_nuls,blancs_nuls,12139.0
1,75,PARIS,COM,COMMUNISTE,39306.0
1,75,PARIS,DIV,DIVERS,14963.0
1,75,PARIS,DVD,DIVERS DROITE,8205.0
1,75,PARIS,EXD,EXTREME DROITE,6059.0
1,75,PARIS,EXG,EXTREME GAUCHE,17105.0
1,75,PARIS,FRN,FRONT NATIONAL,82196.0
1,75,PARIS,GEC,GENERATION ECOLOGIE,37067.0
1,75,PARIS,MAJ,MAJORITE PRESIDENTIELLE,7996.0
1,75,PARIS,RDG,RADICAL DE GAUCHE,7418.0
1,75,PARIS,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,277763.0
1,75,PARIS,SOC,SOCIALISTE,126325.0
1,75,PARIS,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,82795.0
1,75,PARIS,VEC,VERTS ECOLOGIE,34129.0
1,75,PARIS,abstentions,abstentions,386829.0
1,75,PARIS,blancs_nuls,blancs_nuls,23260.0
1,76,SEINE MARITIME ,COM,COMMUNISTE,67378.0
1,76,SEINE MARITIME ,DIV,DIVERS,15557.0
1,76,SEINE MARITIME ,DVD,DIVERS DROITE,15500.0
1,76,SEINE MARITIME ,EXG,EXTREME GAUCHE,10663.0
1,76,SEINE MARITIME ,FRN,FRONT NATIONAL,66082.0
1,76,SEINE MARITIME ,GEC,GENERATION ECOLOGIE,23814.0
1,76,SEINE MARITIME ,MAJ,MAJORITE PRESIDENTIELLE,731.0
1,76,SEINE MARITIME ,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,108011.0
1,76,SEINE MARITIME ,SOC,SOCIALISTE,129695.0
1,76,SEINE MARITIME ,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,87983.0
1,76,SEINE MARITIME ,VEC,VERTS ECOLOGIE,19982.0
1,76,SEINE MARITIME ,abstentions,abstentions,245752.0
1,76,SEINE MARITIME ,blancs_nuls,blancs_nuls,28112.0
1,77,SEINE ET MARNE ,COM,COMMUNISTE,33074.0
1,77,SEINE ET MARNE ,DIV,DIVERS,15573.0
1,77,SEINE ET MARNE ,DVD,DIVERS DROITE,3334.0
1,77,SEINE ET MARNE ,EXD,EXTREME DROITE,6585.0
1,77,SEINE ET MARNE ,EXG,EXTREME GAUCHE,10547.0
1,77,SEINE ET MARNE ,FRN,FRONT NATIONAL,71111.0
1,77,SEINE ET MARNE ,GEC,GENERATION ECOLOGIE,18442.0
1,77,SEINE ET MARNE ,MAJ,MAJORITE PRESIDENTIELLE,1042.0
1,77,SEINE ET MARNE ,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,136297.0
1,77,SEINE ET MARNE ,SOC,SOCIALISTE,67124.0
1,77,SEINE ET MARNE ,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,42490.0
1,77,SEINE ET MARNE ,VEC,VERTS ECOLOGIE,21088.0
1,77,SEINE ET MARNE ,abstentions,abstentions,215682.0
1,77,SEINE ET MARNE ,blancs_nuls,blancs_nuls,19359.0
1,78,YVELINES,COM,COMMUNISTE,33302.0
1,78,YVELINES,DIV,DIVERS,17241.0
1,78,YVELINES,DVD,DIVERS DROITE,12233.0
1,78,YVELINES,EXD,EXTREME DROITE,8084.0
1,78,YVELINES,EXG,EXTREME GAUCHE,8215.0
1,78,YVELINES,FRN,FRONT NATIONAL,75949.0
1,78,YVELINES,GEC,GENERATION ECOLOGIE,28169.0
1,78,YVELINES,MAJ,MAJORITE PRESIDENTIELLE,836.0
1,78,YVELINES,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,147391.0
1,78,YVELINES,SOC,SOCIALISTE,86839.0
1,78,YVELINES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,102854.0
1,78,YVELINES,VEC,VERTS ECOLOGIE,20614.0
1,78,YVELINES,abstentions,abstentions,244432.0
1,78,YVELINES,blancs_nuls,blancs_nuls,21884.0
1,79,DEUX SEVRES,COM,COMMUNISTE,6725.0
1,79,DEUX SEVRES,DIV,DIVERS,5503.0
1,79,DEUX SEVRES,DVD,DIVERS DROITE,896.0
1,79,DEUX SEVRES,EXG,EXTREME GAUCHE,1098.0
1,79,DEUX SEVRES,FRN,FRONT NATIONAL,10989.0
1,79,DEUX SEVRES,GEC,GENERATION ECOLOGIE,3598.0
1,79,DEUX SEVRES,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,14364.0
1,79,DEUX SEVRES,SOC,SOCIALISTE,44995.0
1,79,DEUX SEVRES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,76717.0
1,79,DEUX SEVRES,VEC,VERTS ECOLOGIE,10036.0
1,79,DEUX SEVRES,abstentions,abstentions,69794.0
1,79,DEUX SEVRES,blancs_nuls,blancs_nuls,12174.0
1,80,SOMME,COM,COMMUNISTE,33558.0
1,80,SOMME,DIV,DIVERS,10776.0
1,80,SOMME,DVD,DIVERS DROITE,16448.0
1,80,SOMME,EXG,EXTREME GAUCHE,5189.0
1,80,SOMME,FRN,FRONT NATIONAL,30847.0
1,80,SOMME,GEC,GENERATION ECOLOGIE,6191.0
1,80,SOMME,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,60593.0
1,80,SOMME,SOC,SOCIALISTE,49125.0
1,80,SOMME,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,47983.0
1,80,SOMME,VEC,VERTS ECOLOGIE,8734.0
1,80,SOMME,abstentions,abstentions,101692.0
1,80,SOMME,blancs_nuls,blancs_nuls,15209.0
1,81,TARN,COM,COMMUNISTE,13931.0
1,81,TARN,DIV,DIVERS,7090.0
1,81,TARN,EXD,EXTREME DROITE,913.0
1,81,TARN,EXG,EXTREME GAUCHE,728.0
1,81,TARN,FRN,FRONT NATIONAL,20594.0
1,81,TARN,GEC,GENERATION ECOLOGIE,5370.0
1,81,TARN,RDG,RADICAL DE GAUCHE,8296.0
1,81,TARN,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,51461.0
1,81,TARN,SOC,SOCIALISTE,40556.0
1,81,TARN,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,22792.0
1,81,TARN,VEC,VERTS ECOLOGIE,7143.0
1,81,TARN,abstentions,abstentions,63978.0
1,81,TARN,blancs_nuls,blancs_nuls,13736.0
1,82,TARN ET GARONNE,COM,COMMUNISTE,7376.0
1,82,TARN ET GARONNE,DIV,DIVERS,3611.0
1,82,TARN ET GARONNE,DVD,DIVERS DROITE,5906.0
1,82,TARN ET GARONNE,EXG,EXTREME GAUCHE,2855.0
1,82,TARN ET GARONNE,FRN,FRONT NATIONAL,12403.0
1,82,TARN ET GARONNE,GEC,GENERATION ECOLOGIE,3501.0
1,82,TARN ET GARONNE,MAJ,MAJORITE PRESIDENTIELLE,660.0
1,82,TARN ET GARONNE,RDG,RADICAL DE GAUCHE,14435.0
1,82,TARN ET GARONNE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,11379.0
1,82,TARN ET GARONNE,SOC,SOCIALISTE,12334.0
1,82,TARN ET GARONNE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,25664.0
1,82,TARN ET GARONNE,VEC,VERTS ECOLOGIE,3484.0
1,82,TARN ET GARONNE,abstentions,abstentions,38632.0
1,82,TARN ET GARONNE,blancs_nuls,blancs_nuls,7184.0
1,83,VAR,COM,COMMUNISTE,37928.0
1,83,VAR,DIV,DIVERS,15106.0
1,83,VAR,DVD,DIVERS DROITE,20467.0
1,83,VAR,EXD,EXTREME DROITE,543.0
1,83,VAR,FRN,FRONT NATIONAL,79848.0
1,83,VAR,GEC,GENERATION ECOLOGIE,11587.0
1,83,VAR,MAJ,MAJORITE PRESIDENTIELLE,1317.0
1,83,VAR,RDG,RADICAL DE GAUCHE,3255.0
1,83,VAR,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,25233.0
1,83,VAR,SOC,SOCIALISTE,42917.0
1,83,VAR,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,118201.0
1,83,VAR,VEC,VERTS ECOLOGIE,14924.0
1,83,VAR,abstentions,abstentions,191707.0
1,83,VAR,blancs_nuls,blancs_nuls,16542.0
1,84,VAUCLUSE,COM,COMMUNISTE,19365.0
1,84,VAUCLUSE,DIV,DIVERS,8650.0
1,84,VAUCLUSE,DVD,DIVERS DROITE,4727.0
1,84,VAUCLUSE,EXD,EXTREME DROITE,386.0
1,84,VAUCLUSE,EXG,EXTREME GAUCHE,459.0
1,84,VAUCLUSE,FRN,FRONT NATIONAL,44594.0
1,84,VAUCLUSE,GEC,GENERATION ECOLOGIE,10321.0
1,84,VAUCLUSE,MAJ,MAJORITE PRESIDENTIELLE,1606.0
1,84,VAUCLUSE,REG,REGIONALISTE,1532.0
1,84,VAUCLUSE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,53047.0
1,84,VAUCLUSE,SOC,SOCIALISTE,40508.0
1,84,VAUCLUSE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,21144.0
1,84,VAUCLUSE,VEC,VERTS ECOLOGIE,7009.0
1,84,VAUCLUSE,abstentions,abstentions,92317.0
1,84,VAUCLUSE,blancs_nuls,blancs_nuls,11983.0
1,85,VENDEE,COM,COMMUNISTE,9504.0
1,85,VENDEE,DIV,DIVERS,8692.0
1,85,VENDEE,DVD,DIVERS DROITE,10399.0
1,85,VENDEE,EXD,EXTREME DROITE,312.0
1,85,VENDEE,FRN,FRONT NATIONAL,21876.0
1,85,VENDEE,GEC,GENERATION ECOLOGIE,14668.0
1,85,VENDEE,MAJ,MAJORITE PRESIDENTIELLE,3558.0
1,85,VENDEE,RDG,RADICAL DE GAUCHE,1945.0
1,85,VENDEE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,24753.0
1,85,VENDEE,SOC,SOCIALISTE,42353.0
1,85,VENDEE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,117052.0
1,85,VENDEE,VEC,VERTS ECOLOGIE,8082.0
1,85,VENDEE,abstentions,abstentions,102583.0
1,85,VENDEE,blancs_nuls,blancs_nuls,18494.0
1,86,VIENNE,COM,COMMUNISTE,12276.0
1,86,VIENNE,DIV,DIVERS,5561.0
1,86,VIENNE,DVD,DIVERS DROITE,488.0
1,86,VIENNE,EXG,EXTREME GAUCHE,5455.0
1,86,VIENNE,FRN,FRONT NATIONAL,14574.0
1,86,VIENNE,GEC,GENERATION ECOLOGIE,5541.0
1,86,VIENNE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,51124.0
1,86,VIENNE,SOC,SOCIALISTE,39061.0
1,86,VIENNE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,42143.0
1,86,VIENNE,VEC,VERTS ECOLOGIE,7204.0
1,86,VIENNE,abstentions,abstentions,80505.0
1,86,VIENNE,blancs_nuls,blancs_nuls,12680.0
1,87,HAUTE VIENNE,COM,COMMUNISTE,14408.0
1,87,HAUTE VIENNE,DIV,DIVERS,2637.0
1,87,HAUTE VIENNE,EXG,EXTREME GAUCHE,22797.0
1,87,HAUTE VIENNE,FRN,FRONT NATIONAL,12432.0
1,87,HAUTE VIENNE,GEC,GENERATION ECOLOGIE,6579.0
1,87,HAUTE VIENNE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,64659.0
1,87,HAUTE VIENNE,SOC,SOCIALISTE,44328.0
1,87,HAUTE VIENNE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,4718.0
1,87,HAUTE VIENNE,VEC,VERTS ECOLOGIE,8542.0
1,87,HAUTE VIENNE,abstentions,abstentions,67020.0
1,87,HAUTE VIENNE,blancs_nuls,blancs_nuls,14704.0
1,88,VOSGES,COM,COMMUNISTE,7659.0
1,88,VOSGES,DIV,DIVERS,10468.0
1,88,VOSGES,DVD,DIVERS DROITE,47445.0
1,88,VOSGES,EXG,EXTREME GAUCHE,2666.0
1,88,VOSGES,FRN,FRONT NATIONAL,18260.0
1,88,VOSGES,GEC,GENERATION ECOLOGIE,6350.0
1,88,VOSGES,MAJ,MAJORITE PRESIDENTIELLE,5877.0
1,88,VOSGES,RDG,RADICAL DE GAUCHE,3045.0
1,88,VOSGES,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,26027.0
1,88,VOSGES,SOC,SOCIALISTE,32807.0
1,88,VOSGES,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,13470.0
1,88,VOSGES,VEC,VERTS ECOLOGIE,7156.0
1,88,VOSGES,abstentions,abstentions,83431.0
1,88,VOSGES,blancs_nuls,blancs_nuls,12932.0
1,89,YONNE,COM,COMMUNISTE,16686.0
1,89,YONNE,DIV,DIVERS,3807.0
1,89,YONNE,DVD,DIVERS DROITE,2047.0
1,89,YONNE,EXG,EXTREME GAUCHE,3083.0
1,89,YONNE,FRN,FRONT NATIONAL,22735.0
1,89,YONNE,GEC,GENERATION ECOLOGIE,4725.0
1,89,YONNE,MAJ,MAJORITE PRESIDENTIELLE,16579.0
1,89,YONNE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,35355.0
1,89,YONNE,SOC,SOCIALISTE,18934.0
1,89,YONNE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,16991.0
1,89,YONNE,VEC,VERTS ECOLOGIE,6659.0
1,89,YONNE,abstentions,abstentions,70820.0
1,89,YONNE,blancs_nuls,blancs_nuls,7972.0
1,90,TERRITOIRE DE BELFORT,COM,COMMUNISTE,2268.0
1,90,TERRITOIRE DE BELFORT,DIV,DIVERS,2111.0
1,90,TERRITOIRE DE BELFORT,DVD,DIVERS DROITE,2844.0
1,90,TERRITOIRE DE BELFORT,EXG,EXTREME GAUCHE,1540.0
1,90,TERRITOIRE DE BELFORT,FRN,FRONT NATIONAL,7674.0
1,90,TERRITOIRE DE BELFORT,GEC,GENERATION ECOLOGIE,2184.0
1,90,TERRITOIRE DE BELFORT,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,10369.0
1,90,TERRITOIRE DE BELFORT,SOC,SOCIALISTE,18846.0
1,90,TERRITOIRE DE BELFORT,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,7206.0
1,90,TERRITOIRE DE BELFORT,VEC,VERTS ECOLOGIE,2141.0
1,90,TERRITOIRE DE BELFORT,abstentions,abstentions,25900.0
1,90,TERRITOIRE DE BELFORT,blancs_nuls,blancs_nuls,3978.0
1,91,ESSONNE,COM,COMMUNISTE,41967.0
1,91,ESSONNE,DIV,DIVERS,14703.0
1,91,ESSONNE,DVD,DIVERS DROITE,20587.0
1,91,ESSONNE,EXD,EXTREME DROITE,9507.0
1,91,ESSONNE,EXG,EXTREME GAUCHE,10488.0
1,91,ESSONNE,FRN,FRONT NATIONAL,62290.0
1,91,ESSONNE,GEC,GENERATION ECOLOGIE,25156.0
1,91,ESSONNE,MAJ,MAJORITE PRESIDENTIELLE,5242.0
1,91,ESSONNE,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,96264.0
1,91,ESSONNE,SOC,SOCIALISTE,83738.0
1,91,ESSONNE,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,54027.0
1,91,ESSONNE,VEC,VERTS ECOLOGIE,16476.0
1,91,ESSONNE,abstentions,abstentions,205467.0
1,91,ESSONNE,blancs_nuls,blancs_nuls,18973.0
1,92,HAUTS DE SEINE ,COM,COMMUNISTE,55576.0
1,92,HAUTS DE SEINE ,DIV,DIVERS,18112.0
1,92,HAUTS DE SEINE ,DVD,DIVERS DROITE,12177.0
1,92,HAUTS DE SEINE ,EXD,EXTREME DROITE,584.0
1,92,HAUTS DE SEINE ,EXG,EXTREME GAUCHE,8860.0
1,92,HAUTS DE SEINE ,FRN,FRONT NATIONAL,67073.0
1,92,HAUTS DE SEINE ,GEC,GENERATION ECOLOGIE,31729.0
1,92,HAUTS DE SEINE ,MAJ,MAJORITE PRESIDENTIELLE,4080.0
1,92,HAUTS DE SEINE ,RDG,RADICAL DE GAUCHE,7006.0
1,92,HAUTS DE SEINE ,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,164377.0
1,92,HAUTS DE SEINE ,SOC,SOCIALISTE,76006.0
1,92,HAUTS DE SEINE ,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,76697.0
1,92,HAUTS DE SEINE ,VEC,VERTS ECOLOGIE,16136.0
1,92,HAUTS DE SEINE ,abstentions,abstentions,252440.0
1,92,HAUTS DE SEINE ,blancs_nuls,blancs_nuls,18966.0
1,93,SEINE SAINT-DENIS,COM,COMMUNISTE,83810.0
1,93,SEINE SAINT-DENIS,DIV,DIVERS,15976.0
1,93,SEINE SAINT-DENIS,DVD,DIVERS DROITE,20825.0
1,93,SEINE SAINT-DENIS,EXD,EXTREME DROITE,4736.0
1,93,SEINE SAINT-DENIS,EXG,EXTREME GAUCHE,13426.0
1,93,SEINE SAINT-DENIS,FRN,FRONT NATIONAL,77876.0
1,93,SEINE SAINT-DENIS,GEC,GENERATION ECOLOGIE,17536.0
1,93,SEINE SAINT-DENIS,MAJ,MAJORITE PRESIDENTIELLE,2866.0
1,93,SEINE SAINT-DENIS,RDG,RADICAL DE GAUCHE,5319.0
1,93,SEINE SAINT-DENIS,REG,REGIONALISTE,780.0
1,93,SEINE SAINT-DENIS,RPR,RASSEMBLEMENT POUR LA REPUBLIQUE,72765.0
1,93,SEINE SAINT-DENIS,SOC,SOCIALISTE,53170.0
1,93,SEINE SAINT-DENIS,UDF,UNION POUR LA DEMOCRATIE FRANCAISE,37152.0
1,93,SEINE SAINT-DENIS,VEC,VERTS ECOLOGIE,13220.0
1,93,SEINE SAINT-DENIS,abstentions,abstentions,245182.0
1,93,SEINE SAINT-DENIS,blancs_nuls,blancs_nuls,15814.0
1,94,VAL DE MARNE,COM,COMMUNISTE,72017.0
1,94,VAL DE MARNE,DIV,DIVERS,14808.0
1,94,VAL DE MARNE,DVD,DIVERS DROITE,29878.0
1,94,VAL DE MARNE,EXD,EXTREME DROITE,307.0
1,94,VAL DE MARNE,EXG,EXTREME GAUCHE,11619.0
