code_departement,departement,code_commune,commune,nuuance,voix
93,SEINE-SAINT-DENIS,006,BAGNOLET,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,007,LE BLANC-MESNIL,Rassemblement pour la République,2968.0
93,SEINE-SAINT-DENIS,008,BOBIGNY,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,010,BONDY,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,013,LE BOURGET,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,014,CLICHY-SOUS-BOIS,Rassemblement pour la République,1457.0
93,SEINE-SAINT-DENIS,027,LA COURNEUVE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,029,DRANCY,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,031,EPINAY-SUR-SEINE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,032,GAGNY,Rassemblement pour la République,5045.0
93,SEINE-SAINT-DENIS,045,LES LILAS,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,046,LIVRY-GARGAN,Rassemblement pour la République,4421.0
93,SEINE-SAINT-DENIS,047,MONTFERMEIL,Rassemblement pour la République,2566.0
93,SEINE-SAINT-DENIS,048,MONTREUIL,Rassemblement pour la République,5719.0
93,SEINE-SAINT-DENIS,049,NEUILLY-PLAISANCE,Rassemblement pour la République,3126.0
93,SEINE-SAINT-DENIS,050,NEUILLY-SUR-MARNE,Rassemblement pour la République,2436.0
93,SEINE-SAINT-DENIS,051,NOISY-LE-GRAND,Rassemblement pour la République,4885.0
93,SEINE-SAINT-DENIS,053,NOISY-LE-SEC,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,055,PANTIN,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,057,LES PAVILLONS-SOUS-BOIS,Rassemblement pour la République,2328.0
93,SEINE-SAINT-DENIS,059,PIERREFITTE-SUR-SEINE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,061,LE PRE-SAINT-GERVAIS,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,062,LE RAINCY,Rassemblement pour la République,3391.0
93,SEINE-SAINT-DENIS,063,ROMAINVILLE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,064,ROSNY-SOUS-BOIS,Rassemblement pour la République,4894.0
93,SEINE-SAINT-DENIS,066,SAINT-DENIS,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,070,SAINT-OUEN,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,071,SEVRAN,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,072,STAINS,Rassemblement pour la République,1425.0
93,SEINE-SAINT-DENIS,073,TREMBLAY-EN-FRANCE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,077,VILLEMOMBLE,Rassemblement pour la République,4932.0
93,SEINE-SAINT-DENIS,078,VILLEPINTE,Rassemblement pour la République,0.0
93,SEINE-SAINT-DENIS,079,VILLETANEUSE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,002,ALFORTVILLE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,003,ARCUEIL,Rassemblement pour la République,1476.0
94,VAL-DE-MARNE,004,BOISSY-SAINT-LEGER,Rassemblement pour la République,1118.0
94,VAL-DE-MARNE,011,BONNEUIL-SUR-MARNE,Rassemblement pour la République,838.0
94,VAL-DE-MARNE,015,BRY-SUR-MARNE,Rassemblement pour la République,2912.0
94,VAL-DE-MARNE,016,CACHAN,Rassemblement pour la République,2631.0
94,VAL-DE-MARNE,017,CHAMPIGNY-SUR-MARNE,Rassemblement pour la République,7511.0
94,VAL-DE-MARNE,018,CHARENTON-LE-PONT,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,019,CHENNEVIERES-SUR-MARNE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,021,CHEVILLY-LARUE,Rassemblement pour la République,1657.0
94,VAL-DE-MARNE,022,CHOISY-LE-ROI,Rassemblement pour la République,3132.0
94,VAL-DE-MARNE,028,CRETEIL,Rassemblement pour la République,6927.0
94,VAL-DE-MARNE,033,FONTENAY-SOUS-BOIS,Rassemblement pour la République,6359.0
94,VAL-DE-MARNE,034,FRESNES,Rassemblement pour la République,2457.0
94,VAL-DE-MARNE,037,GENTILLY,Rassemblement pour la République,1151.0
94,VAL-DE-MARNE,038,L'HAY-LES-ROSES,Rassemblement pour la République,3591.0
94,VAL-DE-MARNE,041,IVRY-SUR-SEINE,Rassemblement pour la République,2700.0
94,VAL-DE-MARNE,042,JOINVILLE-LE-PONT,Rassemblement pour la République,3208.0
94,VAL-DE-MARNE,043,LE KREMLIN-BICETRE,Rassemblement pour la République,1601.0
94,VAL-DE-MARNE,044,LIMEIL-BREVANNES,Rassemblement pour la République,1481.0
94,VAL-DE-MARNE,046,MAISONS-ALFORT,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,052,NOGENT-SUR-MARNE,Rassemblement pour la République,6376.0
94,VAL-DE-MARNE,054,ORLY,Rassemblement pour la République,1456.0
94,VAL-DE-MARNE,058,LE PERREUX-SUR-MARNE,Rassemblement pour la République,7117.0
94,VAL-DE-MARNE,059,LE PLESSIS-TREVISE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,060,LA QUEUE-EN-BRIE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,067,SAINT-MANDE,Rassemblement pour la République,5044.0
94,VAL-DE-MARNE,068,SAINT-MAUR-DES-FOSSES,Rassemblement pour la République,15217.0
94,VAL-DE-MARNE,071,SUCY-EN-BRIE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,073,THIAIS,Rassemblement pour la République,3783.0
94,VAL-DE-MARNE,074,VALENTON,Rassemblement pour la République,493.0
94,VAL-DE-MARNE,076,VILLEJUIF,Rassemblement pour la République,3081.0
94,VAL-DE-MARNE,077,VILLENEUVE-LE-ROI,Rassemblement pour la République,1642.0
94,VAL-DE-MARNE,078,VILLENEUVE-SAINT-GEORGES,Rassemblement pour la République,2171.0
94,VAL-DE-MARNE,079,VILLIERS-SUR-MARNE,Rassemblement pour la République,0.0
94,VAL-DE-MARNE,080,VINCENNES,Rassemblement pour la République,9149.0
94,VAL-DE-MARNE,081,VITRY-SUR-SEINE,Rassemblement pour la République,1593.0
95,VAL-D'OISE,018,ARGENTEUIL,Rassemblement pour la République,0.0
95,VAL-D'OISE,019,ARNOUVILLE-LES-GONESSE,Rassemblement pour la République,1376.0
95,VAL-D'OISE,063,BEZONS,Rassemblement pour la République,0.0
95,VAL-D'OISE,127,CERGY,Rassemblement pour la République,0.0
95,VAL-D'OISE,176,CORMEILLES-EN-PARISIS,Rassemblement pour la République,2757.0
95,VAL-D'OISE,197,DEUIL-LA-BARRE,Rassemblement pour la République,3068.0
95,VAL-D'OISE,199,DOMONT,Rassemblement pour la République,0.0
95,VAL-D'OISE,203,EAUBONNE,Rassemblement pour la République,0.0
95,VAL-D'OISE,210,ENGHIEN-LES-BAINS,Rassemblement pour la République,2672.0
95,VAL-D'OISE,218,ERAGNY,Rassemblement pour la République,0.0
95,VAL-D'OISE,219,ERMONT,Rassemblement pour la République,0.0
95,VAL-D'OISE,252,FRANCONVILLE,Rassemblement pour la République,0.0
95,VAL-D'OISE,268,GARGES-LES-GONESSE,Rassemblement pour la République,1641.0
95,VAL-D'OISE,277,GONESSE,Rassemblement pour la République,1625.0
95,VAL-D'OISE,280,GOUSSAINVILLE,Rassemblement pour la République,2089.0
95,VAL-D'OISE,306,HERBLAY,Rassemblement pour la République,3051.0
95,VAL-D'OISE,313,L'ISLE-ADAM,Rassemblement pour la République,0.0
95,VAL-D'OISE,424,MONTIGNY-LES-CORMEILLES,Rassemblement pour la République,1556.0
95,VAL-D'OISE,428,MONTMORENCY,Rassemblement pour la République,0.0
95,VAL-D'OISE,476,OSNY,Rassemblement pour la République,0.0
95,VAL-D'OISE,487,PERSAN,Rassemblement pour la République,0.0
95,VAL-D'OISE,500,PONTOISE,Rassemblement pour la République,0.0
95,VAL-D'OISE,539,SAINT-BRICE-SOUS-FORET,Rassemblement pour la République,0.0
95,VAL-D'OISE,555,SAINT-GRATIEN,Rassemblement pour la République,3050.0
95,VAL-D'OISE,563,SAINT-LEU-LA-FORET,Rassemblement pour la République,0.0
95,VAL-D'OISE,572,SAINT-OUEN-L'AUMONE,Rassemblement pour la République,0.0
95,VAL-D'OISE,582,SANNOIS,Rassemblement pour la République,3115.0
95,VAL-D'OISE,585,SARCELLES,Rassemblement pour la République,1613.0
95,VAL-D'OISE,598,SOISY-SOUS-MONTMORENCY,Rassemblement pour la République,2641.0
95,VAL-D'OISE,607,TAVERNY,Rassemblement pour la République,3552.0
95,VAL-D'OISE,680,VILLIERS-LE-BEL,Rassemblement pour la République,1339.0
01,AIN,004,AMBERIEU-EN-BUGEY,Extrême droite,416.0
01,AIN,033,BELLEGARDE-SUR-VALSERINE,Extrême droite,366.0
01,AIN,053,BOURG-EN-BRESSE,Extrême droite,1091.0
01,AIN,283,OYONNAX,Extrême droite,826.0
02,AISNE,168,CHATEAU-THIERRY,Extrême droite,373.0
02,AISNE,173,CHAUNY,Extrême droite,595.0
02,AISNE,381,HIRSON,Extrême droite,387.0
02,AISNE,408,LAON,Extrême droite,544.0
02,AISNE,691,SAINT-QUENTIN,Extrême droite,2204.0
02,AISNE,722,SOISSONS,Extrême droite,1037.0
02,AISNE,738,TERGNIER,Extrême droite,481.0
03,ALLIER,082,COMMENTRY,Extrême droite,149.0
03,ALLIER,095,CUSSET,Extrême droite,440.0
03,ALLIER,185,MONTLUCON,Extrême droite,1066.0
03,ALLIER,190,MOULINS,Extrême droite,586.0
03,ALLIER,310,VICHY,Extrême droite,1029.0
03,ALLIER,321,YZEURE,Extrême droite,296.0
04,ALPES-DE-HAUTE-PROVENCE,070,DIGNE-LES-BAINS,Extrême droite,757.0
04,ALPES-DE-HAUTE-PROVENCE,112,MANOSQUE,Extrême droite,1369.0
05,HAUTES-ALPES,023,BRIANCON,Extrême droite,315.0
05,HAUTES-ALPES,061,GAP,Extrême droite,976.0
06,ALPES-MARITIMES,004,ANTIBES,Extrême droite,6576.0
06,ALPES-MARITIMES,012,BEAUSOLEIL,Extrême droite,666.0
06,ALPES-MARITIMES,027,CAGNES-SUR-MER,Extrême droite,4269.0
06,ALPES-MARITIMES,029,CANNES,Extrême droite,6427.0
06,ALPES-MARITIMES,030,LE CANNET,Extrême droite,2824.0
06,ALPES-MARITIMES,069,GRASSE,Extrême droite,2453.0
06,ALPES-MARITIMES,079,MANDELIEU-LA-NAPOULE,Extrême droite,1473.0
06,ALPES-MARITIMES,083,MENTON,Extrême droite,1934.0
06,ALPES-MARITIMES,085,MOUGINS,Extrême droite,875.0
06,ALPES-MARITIMES,088,NICE,Extrême droite,29406.0
06,ALPES-MARITIMES,104,ROQUEBRUNE-CAP-MARTIN,Extrême droite,749.0
06,ALPES-MARITIMES,123,SAINT-LAURENT-DU-VAR,Extrême droite,2168.0
06,ALPES-MARITIMES,155,VALLAURIS,Extrême droite,2140.0
06,ALPES-MARITIMES,157,VENCE,Extrême droite,1042.0
07,ARDECHE,010,ANNONAY,Extrême droite,467.0
07,ARDECHE,019,AUBENAS,Extrême droite,645.0
07,ARDECHE,102,GUILHERAND-GRANGES,Extrême droite,369.0
07,ARDECHE,186,PRIVAS,Extrême droite,378.0
07,ARDECHE,324,TOURNON-SUR-RHONE,Extrême droite,311.0
08,ARDENNES,105,CHARLEVILLE-MEZIERES,Extrême droite,1962.0
08,ARDENNES,363,REVIN,Extrême droite,306.0
08,ARDENNES,409,SEDAN,Extrême droite,588.0
09,ARIEGE,122,FOIX,Extrême droite,277.0
09,ARIEGE,225,PAMIERS,Extrême droite,455.0
10,AUBE,081,LA CHAPELLE-SAINT-LUC,Extrême droite,440.0
10,AUBE,323,ROMILLY-SUR-SEINE,Extrême droite,566.0
10,AUBE,333,SAINT-ANDRE-LES-VERGERS,Extrême droite,370.0
10,AUBE,362,SAINTE-SAVINE,Extrême droite,363.0
10,AUBE,387,TROYES,Extrême droite,2033.0
11,AUDE,069,CARCASSONNE,Extrême droite,1782.0
11,AUDE,076,CASTELNAUDARY,Extrême droite,423.0
11,AUDE,206,LIMOUX,Extrême droite,361.0
11,AUDE,262,NARBONNE,Extrême droite,3188.0
12,AVEYRON,145,MILLAU,Extrême droite,557.0
12,AVEYRON,176,ONET-LE-CHATEAU,Extrême droite,0.0
12,AVEYRON,202,RODEZ,Extrême droite,0.0
12,AVEYRON,300,VILLEFRANCHE-DE-ROUERGUE,Extrême droite,0.0
13,BOUCHES-DU-RHONE,001,AIX-EN-PROVENCE,Extrême droite,9640.0
13,BOUCHES-DU-RHONE,002,ALLAUCH,Extrême droite,2133.0
13,BOUCHES-DU-RHONE,004,ARLES,Extrême droite,3776.0
13,BOUCHES-DU-RHONE,005,AUBAGNE,Extrême droite,4092.0
13,BOUCHES-DU-RHONE,014,BERRE-L'ETANG,Extrême droite,1040.0
13,BOUCHES-DU-RHONE,026,CHATEAUNEUF-LES-MARTIGUES,Extrême droite,1051.0
13,BOUCHES-DU-RHONE,027,CHATEAURENARD,Extrême droite,1188.0
13,BOUCHES-DU-RHONE,028,LA CIOTAT,Extrême droite,3970.0
13,BOUCHES-DU-RHONE,039,FOS-SUR-MER,Extrême droite,871.0
13,BOUCHES-DU-RHONE,041,GARDANNE,Extrême droite,1855.0
13,BOUCHES-DU-RHONE,047,ISTRES,Extrême droite,2297.0
13,BOUCHES-DU-RHONE,054,MARIGNANE,Extrême droite,4023.0
13,BOUCHES-DU-RHONE,055,MARSEILLE,Extrême droite,79972.0
13,BOUCHES-DU-RHONE,056,MARTIGUES,Extrême droite,3033.0
13,BOUCHES-DU-RHONE,063,MIRAMAS,Extrême droite,2267.0
13,BOUCHES-DU-RHONE,071,LES PENNES-MIRABEAU,Extrême droite,2373.0
13,BOUCHES-DU-RHONE,077,PORT-DE-BOUC,Extrême droite,1175.0
13,BOUCHES-DU-RHONE,078,PORT-SAINT-LOUIS-DU-RHONE,Extrême droite,785.0
13,BOUCHES-DU-RHONE,081,ROGNAC,Extrême droite,1182.0
13,BOUCHES-DU-RHONE,097,SAINT-MARTIN-DE-CRAU,Extrême droite,833.0
13,BOUCHES-DU-RHONE,103,SALON-DE-PROVENCE,Extrême droite,3344.0
13,BOUCHES-DU-RHONE,106,SEPTEMES-LES-VALLONS,Extrême droite,1202.0
13,BOUCHES-DU-RHONE,108,TARASCON,Extrême droite,853.0
13,BOUCHES-DU-RHONE,117,VITROLLES,Extrême droite,3164.0
14,CALVADOS,047,BAYEUX,Extrême droite,193.0
14,CALVADOS,118,CAEN,Extrême droite,2648.0
14,CALVADOS,327,HEROUVILLE-SAINT-CLAIR,Extrême droite,305.0
14,CALVADOS,366,LISIEUX,Extrême droite,559.0
14,CALVADOS,437,MONDEVILLE,Extrême droite,206.0
14,CALVADOS,762,VIRE,Extrême droite,228.0
15,CANTAL,014,AURILLAC,Extrême droite,473.0
16,CHARENTE,015,ANGOULEME,Extrême droite,650.0
16,CHARENTE,102,COGNAC,Extrême droite,476.0
16,CHARENTE,374,SOYAUX,Extrême droite,0.0
17,CHARENTE-MARITIME,299,ROCHEFORT,Extrême droite,677.0
17,CHARENTE-MARITIME,300,LA ROCHELLE,Extrême droite,2208.0
17,CHARENTE-MARITIME,306,ROYAN,Extrême droite,882.0
17,CHARENTE-MARITIME,415,SAINTES,Extrême droite,719.0
18,CHER,033,BOURGES,Extrême droite,2465.0
18,CHER,197,SAINT-AMAND-MONTROND,Extrême droite,278.0
18,CHER,279,VIERZON,Extrême droite,872.0
19,CORREZE,031,BRIVE-LA-GAILLARDE,Extrême droite,1558.0
19,CORREZE,272,TULLE,Extrême droite,268.0
19,CORREZE,275,USSEL,Extrême droite,128.0
2A,CORSE-DU-SUD,004,AJACCIO,Extrême droite,809.0
2B,HAUTE-CORSE,033,BASTIA,Extrême droite,723.0
21,COTE-D'OR,054,BEAUNE,Extrême droite,599.0
21,COTE-D'OR,166,CHENOVE,Extrême droite,657.0
21,COTE-D'OR,231,DIJON,Extrême droite,4271.0
21,COTE-D'OR,617,TALANT,Extrême droite,405.0
22,COTES-D'ARMOR,050,DINAN,Extrême droite,740.0
22,COTES-D'ARMOR,093,LAMBALLE,Extrême droite,205.0
22,COTES-D'ARMOR,113,LANNION,Extrême droite,353.0
22,COTES-D'ARMOR,136,LOUDEAC,Extrême droite,116.0
22,COTES-D'ARMOR,187,PLERIN,Extrême droite,311.0
22,COTES-D'ARMOR,215,PLOUFRAGAN,Extrême droite,218.0
22,COTES-D'ARMOR,278,SAINT-BRIEUC,Extrême droite,1013.0
23,CREUSE,096,GUERET,Extrême droite,259.0
24,DORDOGNE,037,BERGERAC,Extrême droite,1340.0
24,DORDOGNE,322,PERIGUEUX,Extrême droite,695.0
24,DORDOGNE,520,SARLAT-LA-CANEDA,Extrême droite,222.0
25,DOUBS,031,AUDINCOURT,Extrême droite,636.0
25,DOUBS,056,BESANCON,Extrême droite,4201.0
25,DOUBS,057,BETHONCOURT,Extrême droite,244.0
25,DOUBS,388,MONTBELIARD,Extrême droite,935.0
25,DOUBS,462,PONTARLIER,Extrême droite,425.0
25,DOUBS,580,VALENTIGNEY,Extrême droite,451.0
26,DROME,058,BOURG-LES-VALENCE,Extrême droite,847.0
26,DROME,198,MONTELIMAR,Extrême droite,1397.0
26,DROME,235,PIERRELATTE,Extrême droite,731.0
26,DROME,281,ROMANS-SUR-ISERE,Extrême droite,1431.0
26,DROME,362,VALENCE,Extrême droite,2868.0
27,EURE,056,BERNAY,Extrême droite,273.0
27,EURE,229,EVREUX,Extrême droite,1397.0
27,EURE,375,LOUVIERS,Extrême droite,576.0
27,EURE,467,PONT-AUDEMER,Extrême droite,184.0
27,EURE,681,VERNON,Extrême droite,1061.0
28,EURE-ET-LOIR,085,CHARTRES,Extrême droite,1205.0
28,EURE-ET-LOIR,088,CHATEAUDUN,Extrême droite,386.0
28,EURE-ET-LOIR,134,DREUX,Extrême droite,1613.0
28,EURE-ET-LOIR,218,LUCE,Extrême droite,813.0
28,EURE-ET-LOIR,229,MAINVILLIERS,Extrême droite,386.0
28,EURE-ET-LOIR,280,NOGENT-LE-ROTROU,Extrême droite,338.0
28,EURE-ET-LOIR,404,VERNOUILLET,Extrême droite,698.0
29,FINISTERE,019,BREST,Extrême droite,3692.0
29,FINISTERE,039,CONCARNEAU,Extrême droite,367.0
29,FINISTERE,046,DOUARNENEZ,Extrême droite,423.0
29,FINISTERE,075,GUIPAVAS,Extrême droite,277.0
29,FINISTERE,103,LANDERNEAU,Extrême droite,258.0
29,FINISTERE,151,MORLAIX,Extrême droite,316.0
29,FINISTERE,189,PLOUGASTEL-DAOULAS,Extrême droite,253.0
29,FINISTERE,232,QUIMPER,Extrême droite,1356.0
29,FINISTERE,233,QUIMPERLE,Extrême droite,185.0
29,FINISTERE,235,LE RELECQ-KERHUON,Extrême droite,286.0
30,GARD,007,ALES,Extrême droite,2494.0
30,GARD,028,BAGNOLS-SUR-CEZE,Extrême droite,1153.0
30,GARD,032,BEAUCAIRE,Extrême droite,1121.0
30,GARD,189,NIMES,Extrême droite,6699.0
30,GARD,258,SAINT-GILLES,Extrême droite,1249.0
30,GARD,341,VAUVERT,Extrême droite,877.0
30,GARD,351,VILLENEUVE-LES-AVIGNON,Extrême droite,755.0
31,HAUTE-GARONNE,069,BLAGNAC,Extrême droite,626.0
31,HAUTE-GARONNE,149,COLOMIERS,Extrême droite,944.0
31,HAUTE-GARONNE,157,CUGNAUX,Extrême droite,402.0
31,HAUTE-GARONNE,395,MURET,Extrême droite,1118.0
31,HAUTE-GARONNE,446,RAMONVILLE-SAINT-AGNE,Extrême droite,394.0
31,HAUTE-GARONNE,483,SAINT-GAUDENS,Extrême droite,348.0
31,HAUTE-GARONNE,555,TOULOUSE,Extrême droite,10791.0
31,HAUTE-GARONNE,561,L'UNION,Extrême droite,514.0
32,GERS,013,AUCH,Extrême droite,885.0
33,GIRONDE,009,ARCACHON,Extrême droite,763.0
33,GIRONDE,039,BEGLES,Extrême droite,679.0
33,GIRONDE,056,BLANQUEFORT,Extrême droite,330.0
33,GIRONDE,063,BORDEAUX,Extrême droite,6748.0
33,GIRONDE,069,LE BOUSCAT,Extrême droite,702.0
33,GIRONDE,119,CENON,Extrême droite,729.0
33,GIRONDE,122,CESTAS,Extrême droite,452.0
33,GIRONDE,162,EYSINES,Extrême droite,523.0
33,GIRONDE,167,FLOIRAC,Extrême droite,474.0
33,GIRONDE,192,GRADIGNAN,Extrême droite,675.0
33,GIRONDE,243,LIBOURNE,Extrême droite,655.0
33,GIRONDE,249,LORMONT,Extrême droite,721.0
33,GIRONDE,281,MERIGNAC,Extrême droite,1851.0
33,GIRONDE,318,PESSAC,Extrême droite,1420.0
33,GIRONDE,449,SAINT-MEDARD-EN-JALLES,Extrême droite,749.0
33,GIRONDE,522,TALENCE,Extrême droite,1167.0
33,GIRONDE,529,LA TESTE-DE-BUCH,Extrême droite,800.0
33,GIRONDE,550,VILLENAVE-D'ORNON,Extrême droite,830.0
34,HERAULT,003,AGDE,Extrême droite,1526.0
34,HERAULT,032,BEZIERS,Extrême droite,4541.0
34,HERAULT,057,CASTELNAU-LE-LEZ,Extrême droite,745.0
34,HERAULT,108,FRONTIGNAN,Extrême droite,964.0
34,HERAULT,145,LUNEL,Extrême droite,1251.0
34,HERAULT,154,MAUGUIO,Extrême droite,855.0
34,HERAULT,172,MONTPELLIER,Extrême droite,11618.0
34,HERAULT,301,SETE,Extrême droite,2356.0
35,ILLE-ET-VILAINE,051,CESSON-SEVIGNE,Extrême droite,282.0
35,ILLE-ET-VILAINE,093,DINARD,Extrême droite,468.0
35,ILLE-ET-VILAINE,115,FOUGERES,Extrême droite,356.0
35,ILLE-ET-VILAINE,236,REDON,Extrême droite,110.0
35,ILLE-ET-VILAINE,238,RENNES,Extrême droite,3722.0
35,ILLE-ET-VILAINE,288,SAINT-MALO,Extrême droite,1298.0
35,ILLE-ET-VILAINE,360,VITRE,Extrême droite,216.0
36,INDRE,044,CHATEAUROUX,Extrême droite,1634.0
36,INDRE,088,ISSOUDUN,Extrême droite,528.0
37,INDRE-ET-LOIRE,003,AMBOISE,Extrême droite,379.0
37,INDRE-ET-LOIRE,122,JOUE-LES-TOURS,Extrême droite,1183.0
37,INDRE-ET-LOIRE,208,SAINT-AVERTIN,Extrême droite,421.0
37,INDRE-ET-LOIRE,214,SAINT-CYR-SUR-LOIRE,Extrême droite,467.0
37,INDRE-ET-LOIRE,233,SAINT-PIERRE-DES-CORPS,Extrême droite,660.0
37,INDRE-ET-LOIRE,261,TOURS,Extrême droite,3535.0
38,ISERE,053,BOURGOIN-JALLIEU,Extrême droite,943.0
38,ISERE,151,ECHIROLLES,Extrême droite,1618.0
38,ISERE,169,FONTAINE,Extrême droite,789.0
38,ISERE,185,GRENOBLE,Extrême droite,4405.0
38,ISERE,229,MEYLAN,Extrême droite,483.0
38,ISERE,317,LE PONT-DE-CLAIX,Extrême droite,523.0
38,ISERE,382,SAINT-EGREVE,Extrême droite,626.0
38,ISERE,421,SAINT-MARTIN-D'HERES,Extrême droite,1044.0
38,ISERE,485,SEYSSINET-PARISET,Extrême droite,469.0
38,ISERE,544,VIENNE,Extrême droite,1560.0
38,ISERE,553,VILLEFONTAINE,Extrême droite,417.0
38,ISERE,563,VOIRON,Extrême droite,758.0
39,JURA,097,CHAMPAGNOLE,Extrême droite,222.0
39,JURA,198,DOLE,Extrême droite,861.0
39,JURA,300,LONS-LE-SAUNIER,Extrême droite,821.0
39,JURA,478,SAINT-CLAUDE,Extrême droite,524.0
40,LANDES,088,DAX,Extrême droite,716.0
40,LANDES,192,MONT-DE-MARSAN,Extrême droite,759.0
40,LANDES,279,SAINT-PAUL-LES-DAX,Extrême droite,311.0
41,LOIR-ET-CHER,018,BLOIS,Extrême droite,1500.0
41,LOIR-ET-CHER,194,ROMORANTIN-LANTHENAY,Extrême droite,538.0
41,LOIR-ET-CHER,269,VENDOME,Extrême droite,553.0
42,LOIRE,044,LE CHAMBON-FEUGEROLLES,Extrême droite,1111.0
42,LOIRE,095,FIRMINY,Extrême droite,1091.0
42,LOIRE,147,MONTBRISON,Extrême droite,500.0
42,LOIRE,183,LA RICAMARIE,Extrême droite,692.0
42,LOIRE,186,RIVE-DE-GIER,Extrême droite,588.0
42,LOIRE,187,ROANNE,Extrême droite,1303.0
42,LOIRE,189,ROCHE-LA-MOLIERE,Extrême droite,450.0
42,LOIRE,207,SAINT-CHAMOND,Extrême droite,1857.0
42,LOIRE,218,SAINT-ETIENNE,Extrême droite,9547.0
42,LOIRE,279,SAINT-JUST-SAINT-RAMBERT,Extrême droite,739.0
43,HAUTE-LOIRE,157,LE PUY-EN-VELAY,Extrême droite,659.0
44,LOIRE-ATLANTIQUE,020,BOUGUENAIS,Extrême droite,248.0
44,LOIRE-ATLANTIQUE,026,CARQUEFOU,Extrême droite,297.0
44,LOIRE-ATLANTIQUE,035,LA CHAPELLE-SUR-ERDRE,Extrême droite,377.0
44,LOIRE-ATLANTIQUE,036,CHATEAUBRIANT,Extrême droite,244.0
44,LOIRE-ATLANTIQUE,047,COUERON,Extrême droite,383.0
44,LOIRE-ATLANTIQUE,055,LA BAULE-ESCOUBLAC,Extrême droite,678.0
44,LOIRE-ATLANTIQUE,069,GUERANDE,Extrême droite,369.0
44,LOIRE-ATLANTIQUE,109,NANTES,Extrême droite,6755.0
44,LOIRE-ATLANTIQUE,114,ORVAULT,Extrême droite,624.0
44,LOIRE-ATLANTIQUE,143,REZE,Extrême droite,724.0
44,LOIRE-ATLANTIQUE,162,SAINT-HERBLAIN,Extrême droite,1120.0
44,LOIRE-ATLANTIQUE,184,SAINT-NAZAIRE,Extrême droite,1302.0
44,LOIRE-ATLANTIQUE,190,SAINT-SEBASTIEN-SUR-LOIRE,Extrême droite,515.0
44,LOIRE-ATLANTIQUE,215,VERTOU,Extrême droite,460.0
45,LOIRET,004,AMILLY,Extrême droite,400.0
45,LOIRET,068,CHALETTE-SUR-LOING,Extrême droite,460.0
45,LOIRET,147,FLEURY-LES-AUBRAIS,Extrême droite,594.0
45,LOIRET,155,GIEN,Extrême droite,573.0
45,LOIRET,208,MONTARGIS,Extrême droite,540.0
45,LOIRET,232,OLIVET,Extrême droite,583.0
45,LOIRET,234,ORLEANS,Extrême droite,3462.0
45,LOIRET,252,PITHIVIERS,Extrême droite,317.0
45,LOIRET,284,SAINT-JEAN-DE-BRAYE,Extrême droite,569.0
45,LOIRET,285,SAINT-JEAN-DE-LA-RUELLE,Extrême droite,624.0
45,LOIRET,302,SARAN,Extrême droite,498.0
46,LOT,042,CAHORS,Extrême droite,423.0
46,LOT,102,FIGEAC,Extrême droite,162.0
47,LOT-ET-GARONNE,001,AGEN,Extrême droite,1094.0
47,LOT-ET-GARONNE,157,MARMANDE,Extrême droite,751.0
47,LOT-ET-GARONNE,310,TONNEINS,Extrême droite,445.0
47,LOT-ET-GARONNE,323,VILLENEUVE-SUR-LOT,Extrême droite,1369.0
48,LOZERE,095,MENDE,Extrême droite,284.0
49,MAINE-ET-LOIRE,007,ANGERS,Extrême droite,3478.0
49,MAINE-ET-LOIRE,015,AVRILLE,Extrême droite,274.0
49,MAINE-ET-LOIRE,099,CHOLET,Extrême droite,1234.0
49,MAINE-ET-LOIRE,246,LES PONTS-DE-CE,Extrême droite,268.0
49,MAINE-ET-LOIRE,267,SAINT-BARTHELEMY-D'ANJOU,Extrême droite,219.0
49,MAINE-ET-LOIRE,328,SAUMUR,Extrême droite,844.0
49,MAINE-ET-LOIRE,353,TRELAZE,Extrême droite,206.0
50,MANCHE,025,AVRANCHES,Extrême droite,176.0
